STATEFP,COUNTYFP,TRACTCE,AFFGEOID,GEOID,NAME,COUNTY,StateAbbr,StateDesc,Location,E_TOTPOP,M_TOTPOP,E_DAYPOP,SPL_EJI,RPL_EJI,SPL_SER,RPL_SER,EPL_OZONE,EPL_PM,EPL_DSLPM,EPL_TOTCR,SPL_EBM_THEME1,RPL_EBM_DOM1,EPL_NPL,EPL_TRI,EPL_TSD,EPL_RMP,EPL_COAL,EPL_LEAD,SPL_EBM_THEME2,RPL_EBM_DOM2,EPL_PARK,EPL_HOUAGE,EPL_WLKIND,SPL_EBM_THEME3,RPL_EBM_DOM3,EPL_RAIL,EPL_ROAD,EPL_AIRPRT,SPL_EBM_THEME4,RPL_EBM_DOM4,EPL_IMPWTR,SPL_EBM_THEME5,RPL_EBM_DOM5,SPL_EBM,RPL_EBM,EPL_MINRTY,SPL_SVM_DOM1,RPL_SVM_DOM1,EPL_POV200,EPL_NOHSDP,EPL_UNEMP,EPL_RENTER,EPL_HOUBDN,EPL_UNINSUR,EPL_NOINT,SPL_SVM_DOM2,RPL_SVM_DOM2,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_LIMENG,SPL_SVM_DOM3,RPL_SVM_DOM3,EPL_MOBILE,EPL_GROUPQ,SPL_SVM_DOM4,RPL_SVM_DOM4,SPL_SVM,RPL_SVM,F_BPHIGH,F_ASTHMA,F_CANCER,F_MHLTH,F_DIABETES,F_HVM,RPL_HVM,E_OZONE,E_PM,E_DSLPM,E_TOTCR,E_NPL,E_TRI,E_TSD,E_RMP,E_COAL,E_LEAD,E_PARK,E_HOUAGE,E_WLKIND,E_RAIL,E_ROAD,E_AIRPRT,E_IMPWTR,EP_MINRTY,EP_POV200,EP_NOHSDP,EP_UNEMP,EP_RENTER,EP_HOUBDN,EP_UNINSUR,EP_NOINT,EP_AGE65,EP_AGE17,EP_DISABL,EP_LIMENG,EP_MOBILE,EP_GROUPQ,EP_BPHIGH,EP_ASTHMA,EP_CANCER,EP_MHLTH,EP_DIABETES,EPL_BPHIGH,EPL_ASTHMA,EPL_CANCER,EPL_DIABETES,EPL_MHLTH
44,5,40800,1400000US44005040800,44005040800,408.0,Newport,RI,Rhode Island,"Census Tract 408, Newport County, Rhode Island",2334.0,227.0,2697.0,1.1646,0.4499,0.7646,0.328,0.8187,0.0343,0.7035,0.0797,1.6362,0.3983,0.0,0.809,0.0,0.862,0.0,0.0,1.671,0.8134,0.3853,0.8381,0.0276,1.251,0.2212,0.0,0.1673,0.0,0.1673,0.0652,0.3379,0.3379,0.3379,5.0634,0.3028,0.3433,0.3433,0.3433,0.2892,0.3105,0.5721,0.8342,0.655,0.3448,0.6993,3.7051,0.5485,0.9347,0.0968,0.5786,0.0,1.6101,0.1973,0.0,0.939,0.939,0.6001,6.5975,0.4618,0.0,1.0,1.0,0.0,0.0,2.0,0.4,3.33,5.94,0.58,20.01,0.0,93.42,0.0,33.58,0.0,0.0,100.0,87.87,16.61,0.0,0.01,0.0,24.41,18.0,19.7571,6.3,5.4,60.9,31.5567,5.0,22.8,27.2,13.6,13.7,0.0,0.0,8.3,30.6,10.4,8.4,11.5,8.5,0.4213,0.6732,0.8659,0.219,0.2171
44,5,40900,1400000US44005040900,44005040900,409.0,Newport,RI,Rhode Island,"Census Tract 409, Newport County, Rhode Island",4987.0,374.0,7144.0,0.5926,0.1319,0.3926,0.0928,0.8187,0.0328,0.4723,0.0664,1.3902,0.2924,0.0,0.549,0.0,0.0,0.0,0.0,0.549,0.3472,0.4259,0.7382,0.3288,1.4929,0.4372,0.0,0.0,0.0,0.0,0.0,0.3149,0.3149,0.3149,3.747,0.0797,0.2379,0.2379,0.2379,0.354,0.0728,0.6286,0.6969,0.358,0.3944,0.3377,2.8424,0.3581,0.7518,0.0598,0.1512,0.6377,1.6005,0.1923,0.0,0.9762,0.9762,0.6421,5.657,0.3129,0.0,1.0,0.0,0.0,0.0,1.0,0.2,3.33,5.9,0.38,19.33,0.0,22.86,0.0,0.0,0.0,0.0,97.07,80.56,12.13,0.0,0.0,0.0,21.42,11.8,22.8973,2.2,5.9,46.3,22.3086,5.6,12.0,20.1,10.7,7.6,2.6,0.0,24.8,23.6,10.7,6.6,12.7,6.4,0.0881,0.7373,0.471,0.0536,0.3505
44,5,41000,1400000US44005041000,44005041000,410.0,Newport,RI,Rhode Island,"Census Tract 410, Newport County, Rhode Island",1783.0,203.0,4620.0,0.9567,0.329,0.7567,0.3222,0.8187,0.0343,0.9334,0.0896,1.876,0.5024,0.0,0.8577,0.0,0.6512,0.0,0.0,1.5089,0.7553,0.3853,0.7683,0.005,1.1586,0.1589,0.0,0.383,0.0,0.383,0.1246,0.1469,0.1469,0.1469,5.0734,0.3047,0.1996,0.1996,0.1996,0.6128,0.298,0.3443,0.8568,0.4815,0.1896,0.6734,3.4564,0.4942,0.8023,0.0236,0.7203,0.4599,2.0061,0.4986,0.0,0.8752,0.8752,0.5368,6.5373,0.452,0.0,1.0,0.0,0.0,0.0,1.0,0.2,3.33,5.94,1.06,20.41,0.0,100.0,0.0,0.8,0.0,0.0,100.0,82.86,18.17,0.0,28.87,0.0,1.53,9.8,35.8577,6.1,3.7,64.0,25.6825,3.2,21.9,21.3,3.9,16.1,1.1,0.0,3.8,24.4,10.9,5.8,14.0,7.2,0.1122,0.7741,0.3102,0.0952,0.5033
44,5,41100,1400000US44005041100,44005041100,411.0,Newport,RI,Rhode Island,"Census Tract 411, Newport County, Rhode Island",1346.0,174.0,1676.0,0.9479,0.3232,0.5479,0.1768,0.8187,0.0351,0.6095,0.0846,1.5479,0.3582,0.0,0.6599,0.0,0.7792,0.0,0.0,1.4391,0.7309,0.4368,0.8628,0.16,1.4596,0.4056,0.0,0.7199,0.0,0.7199,0.2901,0.1469,0.1469,0.1469,5.3134,0.3581,0.2397,0.2397,0.2397,0.4187,0.013,0.1466,0.7132,0.6206,0.2588,0.2624,2.4333,0.275,0.9616,0.0608,0.744,0.3205,2.0869,0.5725,0.0,0.0,0.0,0.0,4.7599,0.1898,0.0,1.0,1.0,0.0,0.0,2.0,0.4,3.33,5.96,0.49,20.2,0.0,50.35,0.0,10.92,0.0,0.0,95.37,89.5,14.28,0.0,96.91,0.0,1.53,11.9,26.003,0.6,2.3,47.8,30.2198,4.0,10.0,30.8,10.8,16.6,0.5,0.0,0.0,32.3,10.8,8.6,12.2,10.0,0.5238,0.7575,0.8908,0.4083,0.2921
44,5,41200,1400000US44005041200,44005041200,412.0,Newport,RI,Rhode Island,"Census Tract 412, Newport County, Rhode Island",2398.0,184.0,2258.0,0.973,0.3388,0.973,0.4961,0.8536,0.0371,0.3844,0.0645,1.3396,0.2731,0.0,0.8526,0.0,0.9808,0.0,0.0,1.8334,0.8789,0.3853,0.7175,0.1706,1.2734,0.239,0.0,0.6871,0.0,0.6871,0.2683,0.1469,0.1469,0.1469,5.2804,0.351,0.558,0.558,0.558,0.7624,0.322,0.983,0.9946,0.8091,0.7616,0.3339,4.9666,0.7989,0.0059,0.0731,0.6657,0.3205,1.0652,0.0431,0.0,0.9931,0.9931,0.6633,7.5829,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,6.01,0.32,19.23,0.0,99.86000000000001,0.0,99.99,0.0,0.0,100.0,78.98,14.17,0.0,91.91,0.0,1.53,35.2,45.4902,6.5,19.4,100.0,38.8889,12.3,11.9,0.7,12.0,15.1,0.5,0.0,68.1,15.3,9.5,2.2,13.1,3.7,0.0101,0.4269,0.0087,0.0084,0.397
44,5,41300,1400000US44005041300,44005041300,413.0,Newport,RI,Rhode Island,"Census Tract 413, Newport County, Rhode Island",5494.0,17.0,3274.0,0.3536,0.0467,0.1536,0.0155,0.8767,0.036,0.3242,0.066,1.3029,0.2596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5591,0.4383,0.4315,1.4289,0.376,0.0,0.4405,0.0,0.4405,0.1418,0.3424,0.3424,0.3424,3.5147,0.0563,0.2054,0.2054,0.2054,0.0451,0.1034,0.4585,0.2223,0.124,0.1551,0.2137,1.3221,0.088,0.9126,0.3137,0.299,0.4409,1.9662,0.4616,0.0,0.4452,0.4452,0.1995,3.9389,0.0973,0.0,0.0,1.0,0.0,0.0,1.0,0.2,4.0,5.98,0.28,19.31,0.0,0.0,0.0,0.0,0.0,0.0,62.04,56.18,10.33,0.0,39.33,0.0,25.08,10.1,6.68,2.8,4.5,17.1,15.7323,2.8,8.7,25.5,19.4,9.8,1.0,0.0,0.2,31.4,9.8,9.3,9.7,8.6,0.4696,0.5157,0.9447,0.2307,0.0661
44,5,41400,1400000US44005041400,44005041400,414.0,Newport,RI,Rhode Island,"Census Tract 414, Newport County, Rhode Island",3489.0,23.0,1710.0,0.3757,0.0534,0.1757,0.0203,0.7884,0.0384,0.279,0.0466,1.1524,0.2079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5344,0.6948,2.2292,0.9284,0.0,0.0,0.0,0.0,0.0,0.605,0.605,0.605,3.9866,0.1085,0.0259,0.0259,0.0259,0.1276,0.0924,0.1993,0.2563,0.2942,0.1073,0.3121,1.3892,0.0968,0.9685,0.095,0.5851,0.0,1.6486,0.2196,0.5337,0.0,0.5337,0.2795,3.5974,0.0672,0.0,0.0,1.0,0.0,0.0,1.0,0.2,3.0,6.04,0.25,18.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.35,6.83,0.0,0.0,0.0,64.97,2.0,11.7226,2.6,2.7,18.7,20.6278,2.2,11.3,32.4,13.5,13.8,0.0,1.0,0.0,33.7,10.1,9.7,10.6,9.5,0.605,0.5987,0.9619,0.344,0.1297
44,5,41601,1400000US44005041601,44005041601,416.01,Newport,RI,Rhode Island,"Census Tract 416.01, Newport County, Rhode Islan",3297.0,267.0,1390.0,1.3733,0.5615,0.9733,0.4965,0.7101,0.0672,0.3702,0.1039,1.2514,0.2413,0.0,0.7246,0.0,0.0,0.0,0.0,0.7246,0.4467,0.8505,0.7836,0.4052,2.0393,0.8384,0.6914,0.3728,0.0,1.0642,0.5132,0.5455,0.5455,0.5455,5.625,0.4298,0.1402,0.1402,0.1402,0.6284,0.5681,0.7098,0.6648,0.8167,0.2588,0.6281,4.2747,0.6702,0.6512,0.3854,0.5448,0.6217,2.2031,0.6704,0.4769,0.0,0.4769,0.2368,7.0949,0.5435,0.0,1.0,1.0,0.0,0.0,2.0,0.4,2.33,6.49,0.31,20.95,0.0,69.71,0.0,0.0,0.0,0.0,0.33,83.98999999999998,10.83,83.25,27.17,0.0,55.82,7.0,36.7553,11.4,6.8,43.5,39.318,4.0,20.4,18.2,20.5,13.2,2.4,0.6,0.0,31.2,11.4,7.8,14.8,9.9,0.4583,0.848,0.7565,0.3955,0.5944
44,5,41602,1400000US44005041602,44005041602,416.02,Newport,RI,Rhode Island,"Census Tract 416.02, Newport County, Rhode Islan",4507.0,248.0,2606.0,0.8606,0.2713,0.6606,0.2517,0.7467,0.0611,0.3993,0.0896,1.2967,0.2574,0.0,0.0,0.0,0.7111,0.0,0.0,0.7111,0.439,1.0,0.5677,0.5401,2.1078,0.8738,0.2488,0.6608,0.0,0.9096,0.4421,0.6918,0.6918,0.6918,5.717,0.4504,0.1911,0.1911,0.1911,0.144,0.1907,0.6489,0.2627,0.4783,0.0709,0.4479,2.2434,0.2385,0.9407,0.1951,0.6832,0.0,1.819,0.3387,0.0,0.6744,0.6744,0.3833,4.9279,0.2102,0.0,0.0,1.0,0.0,0.0,1.0,0.2,2.67,6.42,0.33,20.41,0.0,0.0,0.0,3.68,0.0,0.0,0.0,67.13,8.58,0.05,87.06999999999998,0.0,81.76,9.4,12.6007,4.3,6.1,19.0,25.5864,1.7,15.0,27.8,17.1,15.4,0.0,0.0,0.9,32.7,10.2,9.5,11.1,9.1,0.5477,0.6245,0.9543,0.293,0.177
44,5,41701,1400000US44005041701,44005041701,417.01,Newport,RI,Rhode Island,"Census Tract 417.01, Newport County, Rhode Islan",3464.0,255.0,3157.0,1.0578,0.3888,0.6578,0.2497,0.6773,0.0605,0.3702,0.0922,1.2002,0.223,0.0,0.3788,0.0,0.878,0.0,0.0,1.2568,0.6735,1.0,0.2465,0.6034,1.8499,0.7208,0.0,0.5124,0.0,0.5124,0.1712,0.61,0.61,0.61,5.4293,0.3846,0.1359,0.1359,0.1359,0.1644,0.4533,0.5492,0.237,0.4659,0.2409,0.3933,2.504,0.2892,0.9301,0.1081,0.2701,0.3491,1.6574,0.2248,0.6427,0.4452,1.0879,0.6941,5.3852,0.2732,0.0,1.0,1.0,0.0,0.0,2.0,0.4,2.0,6.41,0.31,20.51,0.0,3.2,0.0,39.97,0.0,0.0,0.0,38.13,7.83,0.0,54.03,0.0,65.85,6.8,13.6324,8.9,5.2,17.8,25.224,3.8,13.5,26.8,14.2,9.4,0.6,2.8,0.2,33.1,10.4,9.4,11.3,9.4,0.5714,0.6732,0.9497,0.3319,0.1966
44,5,41702,1400000US44005041702,44005041702,417.02,Newport,RI,Rhode Island,"Census Tract 417.02, Newport County, Rhode Islan",4506.0,303.0,1742.0,0.5861,0.1293,0.1861,0.0224,0.7467,0.0479,0.2631,0.0645,1.1222,0.1988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7176,0.3638,0.7744,1.8558,0.725,0.0,0.0,0.0,0.0,0.0,0.7061,0.7061,0.7061,3.6841,0.0734,0.016,0.016,0.016,0.1812,0.5241,0.6674,0.126,0.1295,0.0064,0.0475,1.6821,0.1419,0.8378,0.2161,0.1237,0.0,1.1776,0.0574,0.7735,0.4452,1.2187,0.7391,4.0944,0.1127,0.0,1.0,1.0,0.0,0.0,2.0,0.4,2.67,6.23,0.24,19.23,0.0,0.0,0.0,0.0,0.0,0.0,17.23,49.8,5.94,0.0,0.0,0.0,84.04999999999998,1.2,14.4667,10.4,6.3,12.4,15.9003,0.3,3.5,22.3,17.6,7.1,0.0,9.0,0.2,30.6,10.5,8.1,12.2,8.8,0.4213,0.6964,0.8173,0.2542,0.2921
44,5,990000,1400000US44005990000,44005990000,9900.0,Newport,,Rhode Island,"Census Tract 9900, Newport County, Rhode Island",0.0,13.0,0.0,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,1.0,,,,,0.0,0.0,,,,,,,,0.0,-666666666.0,0.0,,0.0,,,,,,,,,,
44,7,101,1400000US44007000101,44007000101,1.01,Providence,RI,Rhode Island,"Census Tract 1.01, Providence County, Rhode Isla",5247.0,589.0,7294.0,2.1466,0.8648,1.7466,0.943,0.7101,0.1469,0.7857,0.3355,1.9782,0.5437,0.0,0.8577,0.9685,0.9811,0.0,0.0,2.8073,0.9801,0.3853,0.9075,0.0803,1.3731,0.3225,0.7891,0.6811,0.0,1.4702,0.7241,0.7317,0.7317,0.7317,8.3605,0.9225,0.7821,0.7821,0.7821,0.8961,0.8081,0.9541,0.8356,0.9631,0.3448,0.6672,5.469,0.8798,0.0617,0.3456,0.5031,0.8574,1.7678,0.2992,0.0,0.9599,0.9599,0.6237,8.9788,0.8241,0.0,1.0,0.0,1.0,0.0,2.0,0.4,2.33,7.14,0.68,27.46,0.0,100.0,36.62,100.0,0.0,0.0,100.0,92.44,15.38,100.0,90.91,0.0,87.18,66.4,58.1754,20.0,14.4,61.1,53.3537,5.0,21.7,6.6,19.9,12.6,9.0,0.0,14.0,25.1,13.3,3.6,17.9,9.1,0.1349,0.9632,0.0346,0.293,0.8542
44,7,102,1400000US44007000102,44007000102,1.02,Providence,RI,Rhode Island,"Census Tract 1.02, Providence County, Rhode Isla",5447.0,685.0,2729.0,2.5522,0.9675,1.7522,0.9452,0.7101,0.1409,0.8064,0.373,2.0304,0.5632,0.0,0.8577,0.9658,0.8816,0.0,0.0,2.7051,0.9636,0.3853,0.9548,0.0544,1.3945,0.3437,0.7891,0.7666,0.0,1.5557,0.7805,0.6916,0.6916,0.6915,8.3773,0.9239,0.8541,0.8541,0.8541,0.7883,0.7946,0.8933,0.7677,0.9714,0.3702,0.5279,5.1134,0.8232,0.3108,0.5684,0.8417,0.9411,2.662,0.9293,0.0,0.3832,0.3832,0.1614,9.0127,0.8283,1.0,1.0,0.0,1.0,1.0,4.0,0.8,2.33,7.1,0.71,28.29,0.0,100.0,32.61,41.61,0.0,0.0,100.0,95.66,15.88,100.0,100.0,0.0,81.72,80.2,47.5,19.3,10.7,53.1,55.0223,5.3,17.3,12.5,23.0,19.0,17.3,0.0,0.1,35.1,12.7,5.1,15.9,14.7,0.6811,0.9429,0.1933,0.8456,0.7053
44,7,200,1400000US44007000200,44007000200,2.0,Providence,RI,Rhode Island,"Census Tract 2, Providence County, Rhode Island",6741.0,985.0,4576.0,2.2401,0.891,1.8401,0.9742,0.7101,0.1487,0.8919,0.3765,2.1272,0.5983,0.0,0.8577,0.9599,0.873,0.0,0.0,2.6906,0.9617,0.3853,0.9204,0.126,1.4317,0.3785,0.7891,0.7666,0.0,1.5557,0.7805,0.6872,0.6872,0.6872,8.4924,0.9334,0.9167,0.9167,0.9167,0.909,0.8081,0.9205,0.8594,0.9331,0.6073,0.3707,5.4081,0.871,0.1314,0.8387,0.793,0.9712,2.7343,0.9494,0.0,0.6153,0.6153,0.3388,9.6744,0.9067,0.0,1.0,0.0,0.0,1.0,2.0,0.4,2.33,7.15,0.89,28.37,0.0,100.0,25.33,37.9,0.0,0.0,100.0,93.31,14.7,100.0,100.0,0.0,80.84999999999998,91.0,59.9404,20.0,11.9,64.4,48.9362,8.8,12.9,8.8,27.8,17.7,23.6,0.0,0.6,33.8,12.1,4.8,15.4,14.4,0.6106,0.9111,0.1505,0.8297,0.6567
44,7,300,1400000US44007000300,44007000300,3.0,Providence,RI,Rhode Island,"Census Tract 3, Providence County, Rhode Island",7225.0,962.0,5331.0,2.6819,0.9893,1.8819,0.9858,0.7101,0.1567,0.9018,0.44,2.2086,0.6233,0.0,0.8577,0.953,0.6774,0.0,0.0,2.4881,0.9393,0.3853,0.9059,0.0474,1.3386,0.2933,0.7891,0.7666,0.0,1.5557,0.7805,0.695,0.695,0.695,8.286,0.9159,0.8939,0.8939,0.8939,0.8208,0.9095,0.8574,0.918,0.7196,0.8666,0.915,6.0069,0.9534,0.2466,0.7243,0.7716,0.98,2.7225,0.9462,0.0,0.7622,0.7622,0.448,10.3855,0.966,1.0,1.0,0.0,1.0,1.0,4.0,0.8,2.33,7.2,0.92,29.67,0.0,100.0,17.6,1.85,0.0,0.0,100.0,92.35,16.03,100.0,100.0,0.0,82.08,87.29999999999998,50.2665,27.7,9.5,74.29999999999998,34.2604,16.1,35.4,11.3,25.4,17.2,26.5,0.0,1.7,34.9,13.5,4.3,18.3,16.0,0.6708,0.9685,0.0881,0.8975,0.8751
44,7,400,1400000US44007000400,44007000400,4.0,Providence,RI,Rhode Island,"Census Tract 4, Providence County, Rhode Island",4229.0,583.0,3693.0,2.4795,0.9512,1.8795,0.9851,0.7101,0.1602,0.9051,0.3978,2.1732,0.6129,0.0,0.8577,0.9955,0.9191,0.0,0.0,2.7723,0.9736,0.3853,0.6541,0.0408,1.0802,0.118,0.7838,0.7666,0.0,1.5504,0.7768,0.7307,0.7307,0.7307,8.3068,0.9176,0.952,0.952,0.952,0.9654,0.8825,0.6579,0.9114,0.9796,0.7909,0.7628,5.9505,0.9469,0.1692,0.9387,0.6045,0.9573,2.6697,0.9314,0.0,0.7445,0.7445,0.4357,10.3167,0.9619,0.0,1.0,0.0,1.0,1.0,3.0,0.6,2.33,7.22,0.93,28.81,0.0,100.0,100.0,61.42,0.0,0.0,100.0,74.08,16.21,99.87,100.0,0.0,87.01999999999998,95.9,69.9144,25.1,6.2,72.9,57.2023,13.2,25.4,9.7,31.6,14.1,20.2,0.0,1.5,33.5,14.0,3.9,19.0,15.8,0.5934,0.9788,0.0528,0.8909,0.9058
44,7,500,1400000US44007000500,44007000500,5.0,Providence,RI,Rhode Island,"Census Tract 5, Providence County, Rhode Island",3283.0,429.0,2483.0,2.6384,0.9827,1.8384,0.9738,0.7101,0.1533,0.8679,0.3683,2.0996,0.5883,0.0,0.8577,0.9955,0.9811,0.0,0.0,2.8343,0.9849,0.3853,0.5997,0.0269,1.0119,0.0897,0.7891,0.7666,0.0,1.5557,0.7805,0.7317,0.7317,0.7317,8.2332,0.9109,0.982,0.982,0.982,0.9509,0.9681,0.9723,0.8788,0.9585,0.8241,0.6592,6.2119,0.9752,0.2997,0.8495,0.5721,0.9712,2.6925,0.9382,0.0,0.0,0.0,0.0,9.8864,0.9275,1.0,1.0,0.0,1.0,1.0,4.0,0.8,2.33,7.18,0.83,28.19,0.0,100.0,100.0,100.0,0.0,0.0,100.0,69.81,16.67,100.0,100.0,0.0,87.18,98.7,66.6464,38.4,16.9,67.3,52.5439,14.3,21.4,12.3,28.1,13.6,23.6,0.0,0.0,35.1,14.0,4.4,18.2,15.8,0.6811,0.9788,0.0995,0.8909,0.87
44,7,600,1400000US44007000600,44007000600,6.0,Providence,RI,Rhode Island,"Census Tract 6, Providence County, Rhode Island",1711.0,282.0,17582.0,2.6856,0.9899,1.8856,0.9868,0.7101,0.1621,0.9051,0.3953,2.1726,0.6127,0.0,0.8577,0.9946,0.9394,0.0,0.0,2.7917,0.977,0.3853,0.685,0.0372,1.1075,0.1315,0.7773,0.7666,0.0,1.5439,0.7724,0.7317,0.7317,0.7317,8.3474,0.9211,0.8689,0.8689,0.8689,0.8972,0.8429,0.9391,0.8187,0.9039,0.5964,0.8988,5.897,0.9399,0.4519,0.9599,0.3217,0.9062,2.6397,0.9219,0.0,0.9554,0.9554,0.6179,10.361,0.9645,1.0,1.0,0.0,1.0,1.0,4.0,0.8,2.33,7.23,0.93,28.76,0.0,100.0,98.9,74.87999999999998,0.0,0.0,100.0,76.45,16.33,99.52,100.0,0.0,87.18,82.9,58.3112,22.1,13.1,58.9,45.8491,8.6,33.8,14.9,33.1,10.1,12.9,0.0,12.1,34.9,13.0,5.8,15.7,12.6,0.6708,0.9541,0.3102,0.7032,0.6859
44,7,700,1400000US44007000700,44007000700,7.0,Providence,RI,Rhode Island,"Census Tract 7, Providence County, Rhode Island",2395.0,494.0,2843.0,2.6362,0.9824,1.8362,0.9731,0.7101,0.1679,0.9247,0.4298,2.2325,0.6303,0.0,0.8577,0.9803,0.6534,0.0,0.0,2.4914,0.9396,0.3853,0.5139,0.0196,0.9188,0.0587,0.6832,0.7666,0.0,1.4498,0.7111,0.7317,0.7317,0.7317,7.8242,0.862,0.9092,0.9092,0.9092,0.9037,0.9568,0.8642,0.9658,0.8597,0.2059,0.9751,5.7312,0.9181,0.4214,0.6384,0.9689,0.9378,2.9665,0.9865,0.0,0.9274,0.9274,0.5891,10.5343,0.9742,1.0,1.0,0.0,1.0,1.0,4.0,0.8,2.33,7.27,1.01,29.46,0.0,100.0,59.09,0.88,0.0,0.0,100.0,62.71,17.0,80.97,100.0,0.0,87.18,89.79999999999998,59.1906,35.5,9.7,86.79999999999998,42.1892,3.4,46.4,14.4,24.0,25.9,16.8,0.0,6.8,39.9,15.2,5.3,19.6,18.2,0.8576,0.9923,0.2235,0.9474,0.9274
44,7,800,1400000US44007000800,44007000800,8.0,Providence,RI,Rhode Island,"Census Tract 8, Providence County, Rhode Island",4595.0,341.0,20899.0,1.8227,0.758,1.4227,0.7966,0.7101,0.1781,0.9475,0.5161,2.3518,0.6654,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.5716,0.0016,0.9585,0.0709,0.7891,0.7666,0.0,1.5557,0.7805,0.7336,0.7336,0.7336,6.4573,0.6186,0.6779,0.6779,0.6779,0.8173,0.6687,0.9256,0.9676,0.6994,0.3448,0.8354,5.2588,0.8468,0.2466,0.0222,0.8316,0.802,1.9024,0.407,0.0,0.9864,0.9864,0.655,8.8255,0.8041,0.0,1.0,0.0,1.0,0.0,2.0,0.4,2.33,7.34,1.16,31.46,0.0,100.0,0.0,0.0,0.0,0.0,100.0,67.45,18.78,100.0,100.0,0.0,87.45999999999998,49.4,49.9463,14.2,12.2,87.4,33.3675,5.0,29.2,11.3,3.5,18.7,6.3,0.0,39.7,22.5,12.7,3.5,17.0,7.7,0.0655,0.9429,0.0302,0.1359,0.7971
44,7,900,1400000US44007000900,44007000900,9.0,Providence,RI,Rhode Island,"Census Tract 9, Providence County, Rhode Island",2889.0,265.0,2514.0,1.972,0.8117,1.572,0.8709,0.7101,0.1765,0.9442,0.4892,2.32,0.6568,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.8323,0.034,1.2516,0.2216,0.7891,0.7666,0.0,1.5557,0.7805,0.7234,0.7234,0.7234,6.7084,0.6716,0.5879,0.5879,0.5879,0.8782,0.9136,0.8297,0.956,0.9155,0.3107,0.7942,5.5979,0.8994,0.9513,0.0563,0.5918,0.8436,2.443,0.8344,0.0,0.9806,0.9806,0.6475,9.6094,0.9004,0.0,1.0,0.0,1.0,0.0,2.0,0.4,2.33,7.33,1.13,30.82,0.0,100.0,0.0,0.0,0.0,0.0,100.0,87.48,16.42,100.0,100.0,0.0,86.33,38.2,56.0867,28.2,8.8,83.5,47.0103,4.6,26.9,29.1,10.3,13.9,8.2,0.0,29.9,27.6,12.9,4.8,17.5,10.2,0.249,0.9511,0.1505,0.4345,0.8308
44,7,1000,1400000US44007001000,44007001000,10.0,Providence,RI,Rhode Island,"Census Tract 10, Providence County, Rhode Island",2100.0,289.0,1214.0,1.8334,0.7616,1.4334,0.8019,0.7101,0.1679,0.9224,0.4492,2.2496,0.6357,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.8274,0.0577,1.2704,0.2363,0.7891,0.7666,0.0,1.5557,0.7805,0.7215,0.7215,0.7215,6.6549,0.6603,0.7694,0.7694,0.7694,0.9512,0.5504,0.9127,0.9457,0.7893,0.7909,0.7559,5.6961,0.9131,0.2724,0.5971,0.3217,0.9366,2.1278,0.6076,0.0,0.0,0.0,0.0,8.5933,0.7731,0.0,1.0,0.0,1.0,0.0,2.0,0.4,2.33,7.27,1.0,29.89,0.0,100.0,0.0,0.0,0.0,0.0,100.0,87.12,15.83,100.0,100.0,0.0,86.04,64.0,66.6989,11.0,11.5,80.59999999999998,37.734,13.2,25.1,11.8,23.4,10.1,16.6,0.0,0.0,30.9,12.7,4.6,17.1,11.7,0.4397,0.9429,0.1239,0.6162,0.8043
44,7,1100,1400000US44007001100,44007001100,11.0,Providence,RI,Rhode Island,"Census Tract 11, Providence County, Rhode Island",2282.0,348.0,6430.0,1.6697,0.6974,1.2697,0.7097,0.7101,0.172,0.9367,0.4277,2.2465,0.6347,0.0,0.8577,0.0,0.0,0.0,0.0,0.8577,0.5172,0.3853,0.7202,0.0114,1.1169,0.1359,0.7891,0.7666,0.0,1.5557,0.7805,0.7314,0.7314,0.7314,6.5082,0.6295,0.5974,0.5974,0.5974,0.8098,0.5884,0.7175,0.9616,0.6256,0.8124,0.6906,5.2059,0.8387,0.0746,0.0626,0.517,0.7944,1.4486,0.1238,0.0,0.4452,0.4452,0.1995,7.6971,0.6402,0.0,1.0,0.0,1.0,0.0,2.0,0.4,2.33,7.3,1.08,29.42,0.0,100.0,0.0,0.0,0.0,0.0,100.0,79.17,17.44,100.0,100.0,0.0,87.14,39.2,49.255,11.9,6.9,85.29999999999998,30.406,13.9,22.5,7.1,11.0,12.8,6.0,0.0,0.2,23.9,11.7,3.7,15.5,7.3,0.0963,0.8798,0.04,0.1023,0.6678
